vuln_gf_id,air_temp,biomass_removal,bycatch,entanglement_macroplastic,eutrophication_nutrient_pollution,habitat_loss_degradation,inorganic_pollution,invasive_species,light_pollution,noise_pollution,oa,oceanographic,organic_pollution,plastic_pollution_microplastic,poisons_toxins,salinity,sedimentation,slr,storm_disturbance,uv,water_temp,wildlife_strike
59620,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59621,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59622,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59623,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59624,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59625,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59626,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59627,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59628,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59629,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59630,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59631,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59632,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59633,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59634,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59635,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59636,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59637,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59638,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59639,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59640,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59641,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59642,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59643,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59644,0.22588,0.02146,0.00386,0.0011,0.00295,0.00981,0.00249,0,0,0,0.00512,0.01158,0.00188,0.00115,0.00157,0.00252,0.00155,0.10362,0.00245,0,0.00494,0.00376
59647,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59648,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59649,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59650,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59651,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59667,0.006,0.00837,0.06042,0.02338,0.00379,0.00157,0.01181,0,0.00141,0,0.00556,0,0.0161,0.03649,0.01838,0.00412,0.01778,0.0012,0,0,0.00691,0.02208
59671,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59672,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59673,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59674,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59675,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59676,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59677,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59678,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59679,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59680,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59681,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59682,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59683,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59684,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59685,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59686,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59687,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59688,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59689,0.01815,0,0,0,0.01646,0,0.01509,0,0,0,0.02601,0,0,0,0,0.03176,0,0,0,0,0.0198,0
59754,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59755,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59756,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59757,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59758,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59759,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59760,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59761,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59762,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59763,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59811,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59812,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59813,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59824,0,0,0.08455,0.07364,0,0,0.01075,0,0,0,0,0,0.02372,0.02161,0.01364,0,0.01007,0,0,0,0,0.04749
59826,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
59829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59863,0,0,0,0.00137,0.04707,0,0.02258,0,0,0.00269,0.00261,0.00252,0.03838,0,0.05451,0.00407,0.02575,0,0.00127,0,0.00293,0.00218
59879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60003,0.00313,0.00679,0.00155,0,0.00391,0.00274,0.00347,0,0,0,0.00314,0.00306,0.00262,0.00357,0.00364,0.00276,0.00364,0.00131,0.00196,0,0.00314,0
60004,0.00313,0.00679,0.00155,0,0.00391,0.00274,0.00347,0,0,0,0.00314,0.00306,0.00262,0.00357,0.00364,0.00276,0.00364,0.00131,0.00196,0,0.00314,0
60005,0.00313,0.00679,0.00155,0,0.00391,0.00274,0.00347,0,0,0,0.00314,0.00306,0.00262,0.00357,0.00364,0.00276,0.00364,0.00131,0.00196,0,0.00314,0
60009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60029,0,0,0,0,0.01477,0,0.01351,0,0,0,0.02383,0,0,0,0,0.02936,0,0,0,0,0.01936,0
60035,3.2e-4,0.00915,6e-4,0,6.9e-4,0,7.9e-4,0,0,0,0,0.00116,0.00116,0.00267,0.00166,9.8e-4,0.00166,0.00163,4.1e-4,0,2e-4,0
60129,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60130,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60131,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60132,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60133,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60134,0.08742,0.04374,0.10236,0.065310000000000007,0.04142,0.03648,0.06139,0,0,0,0.02985,0.02344,0.03408,0.055,0.04559,0.0277,0.08636,0.0528,0.01997,0,0.05719,0.06732
60148,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60149,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60150,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60151,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60152,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60153,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60154,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60155,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60156,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60157,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60158,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60159,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60160,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60161,0,0,0,0,0.01492,0,0.02346,0,0,0,0.02369,0,0.03093,0,0,0.02767,0,0,0,0,0.03307,0
60190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60233,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60234,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60235,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60236,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60237,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60238,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60239,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60240,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60241,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60242,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60243,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60244,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60245,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60246,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60247,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60248,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60249,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60250,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60251,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60252,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60253,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60254,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60255,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60256,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60257,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60258,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60259,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60260,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60261,0,0.01308,0.0509,0.01882,0.00225,7.2e-4,0.01099,0,0,0,0.00155,0,0.0159,0.0309,0.01752,0,0.0183,0,0.0023,0,0.00539,0.02046
60264,0,0,0.02053,0.00564,0,0.01803,0.01735,0,0,0.00527,0.01339,0.02424,0.0246,0.0031,0,0.01673,0,0,0,0,0.00205,0
60309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60310,0,0.02447,0.01587,0.00694,0.00202,0.0112,0.00615,0.01547,0.01147,0.01115,0.00202,0,0.00761,0.0026,0.00128,0,0.00777,0.01112,0.01073,0,0.00251,0.00877
60311,0,0.02447,0.01587,0.00694,0.00202,0.0112,0.00615,0.01547,0.01147,0.01115,0.00202,0,0.00761,0.0026,0.00128,0,0.00777,0.01112,0.01073,0,0.00251,0.00877
60373,0.0033,0.0203,0.06535,0.05785,0.00153,0.00953,0.00839,0.01164,0.00868,0.00862,0.00157,0,0.01761,0.01883,0.00966,0,0.0083,0.00776,0.00812,0,0.00189,0.03123
60374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60516,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60517,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60518,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60519,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60520,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60521,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60522,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60523,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60524,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60525,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60526,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60527,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60528,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
60529,0,0,0,0,0.00463,0.00879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0
