phylum,class,order,family,genus,species,taxon,match_rank,downfill_spp_id
mollusca,cephalopoda,sepiida,sepiolidae,heteroteuthis,heteroteuthis hawaiiensis,cephalopods,genus,261
mollusca,cephalopoda,sepiida,sepiolidae,heteroteuthis,heteroteuthis nordopacifica,cephalopods,genus,262
mollusca,cephalopoda,sepiida,sepiolidae,heteroteuthis,heteroteuthis ryukyuensis,cephalopods,genus,263
mollusca,cephalopoda,sepiida,sepiolidae,heteroteuthis,heteroteuthis serventyi,cephalopods,genus,264
mollusca,cephalopoda,sepiida,sepiolidae,heteroteuthis,heteroteuthis weberi,cephalopods,genus,265
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis arcturi,cephalopods,genus,266
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis atlantica,cephalopods,genus,267
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis berryi,cephalopods,genus,268
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis bonnellii,cephalopods,genus,269
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis celetaria,cephalopods,genus,270
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis cerasina,cephalopods,genus,271
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis corona,cephalopods,genus,272
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis elongata,cephalopods,genus,273
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis eltaninae,cephalopods,genus,274
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis heteropsis,cephalopods,genus,275
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis inermis,cephalopods,genus,276
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis macrohista,cephalopods,genus,277
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis meleagroteuthis,cephalopods,genus,278
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis miranda,cephalopods,genus,279
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis oceani,cephalopods,genus,280
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis pacifica,cephalopods,genus,281
mollusca,cephalopoda,oegopsida,histioteuthidae,histioteuthis,histioteuthis reversa,cephalopods,genus,282
mollusca,cephalopoda,octopoda,octopodidae,histoctopus,histoctopus discus,cephalopods,genus,283
mollusca,cephalopoda,octopoda,octopodidae,histoctopus,histoctopus zipkasae,cephalopods,genus,284
mollusca,cephalopoda,oegopsida,ommastrephidae,hyaloteuthis,hyaloteuthis pelagica,cephalopods,species,285
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius hallami,cephalopods,genus,286
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius minimus,cephalopods,genus,287
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius notoides,cephalopods,genus,288
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius paradoxus,cephalopods,genus,289
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius picteti,cephalopods,genus,290
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius pygmaeus,cephalopods,genus,291
mollusca,cephalopoda,idiosepida,idiosepiidae,idiosepius,idiosepius thailandicus,cephalopods,genus,292
mollusca,cephalopoda,oegopsida,ommastrephidae,illex,illex argentinus,cephalopods,genus,293
mollusca,cephalopoda,oegopsida,ommastrephidae,illex,illex coindetii,cephalopods,genus,294
mollusca,cephalopoda,oegopsida,ommastrephidae,illex,illex illecebrosus,cephalopods,genus,295
mollusca,cephalopoda,oegopsida,ommastrephidae,illex,illex oxygonius,cephalopods,genus,296
mollusca,cephalopoda,sepiida,sepiolidae,inioteuthis,inioteuthis japonica,cephalopods,species,297
mollusca,cephalopoda,sepiida,sepiolidae,iridoteuthis,iridoteuthis iris,cephalopods,genus,298
mollusca,cephalopoda,sepiida,sepiolidae,iridoteuthis,iridoteuthis lophia,cephalopods,genus,299
mollusca,cephalopoda,sepiida,sepiolidae,iridoteuthis,iridoteuthis merlini,cephalopods,genus,300
mollusca,cephalopoda,octopoda,amphitretidae,japetella,japetella diaphana,cephalopods,family,301
mollusca,cephalopoda,octopoda,amphitretidae,japetella,japetella heathi,cephalopods,family,302
mollusca,cephalopoda,octopoda,amphitretidae,japetella,japetella prismatica,cephalopods,family,303
mollusca,cephalopoda,oegopsida,joubiniteuthidae,joubiniteuthis,joubiniteuthis portieri,cephalopods,species,304
mollusca,cephalopoda,oegopsida,lycoteuthidae,lampadioteuthis,lampadioteuthis megaleia,cephalopods,species,305
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia atlantica,cephalopods,genus,306
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia cyclura,cephalopods,genus,307
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia danae,cephalopods,genus,308
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia dislocata,cephalopods,genus,309
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia ellipsoptera,cephalopods,genus,310
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia lemur,cephalopods,genus,311
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia pacifica,cephalopods,genus,312
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia reinhardtii,cephalopods,genus,313
mollusca,cephalopoda,oegopsida,cranchiidae,leachia,leachia rynchophorus,cephalopods,genus,314
mollusca,cephalopoda,oegopsida,lepidoteuthidae,lepidoteuthis,lepidoteuthis grimaldii,cephalopods,species,315
mollusca,cephalopoda,oegopsida,cranchiidae,liguriella,liguriella podophthalma,cephalopods,species,316
mollusca,cephalopoda,oegopsida,cranchiidae,liocranchia,liocranchia reinhardtii,cephalopods,genus,317
mollusca,cephalopoda,oegopsida,cranchiidae,liocranchia,liocranchia valdiviae,cephalopods,genus,318
mollusca,cephalopoda,myopsida,loliginidae,loligo,loligo forbesii,cephalopods,genus,319
mollusca,cephalopoda,myopsida,loliginidae,loligo,loligo media,cephalopods,genus,320
mollusca,cephalopoda,myopsida,loliginidae,loligo,loligo reynaudii,cephalopods,genus,321
mollusca,cephalopoda,myopsida,loliginidae,loligo,loligo vulgaris,cephalopods,genus,322
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (loliolus) affinis,cephalopods,species,323
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (loliolus) hardwickei,cephalopods,species,324
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (nipponololigo) beka,cephalopods,species,325
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (nipponololigo) japonica,cephalopods,species,326
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (nipponololigo) sumatrensis,cephalopods,species,327
mollusca,cephalopoda,myopsida,loliginidae,loliolus,loliolus (nipponololigo) uyii,cephalopods,species,328
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula (loliolopsis) diomedeae,cephalopods,genus,329
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula (lolliguncula) argus,cephalopods,genus,330
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula (lolliguncula) brevis,cephalopods,genus,331
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula (lolliguncula) panamensis,cephalopods,genus,332
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula argus,cephalopods,genus,333
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula brevis,cephalopods,genus,334
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula diomedeae,cephalopods,genus,335
mollusca,cephalopoda,myopsida,loliginidae,lolliguncula,lolliguncula panamensis,cephalopods,genus,336
mollusca,cephalopoda,octopoda,opisthoteuthidae,luteuthis,luteuthis dentatus,cephalopods,species,337
mollusca,cephalopoda,octopoda,opisthoteuthidae,luteuthis,luteuthis shuishi,cephalopods,species,338
mollusca,cephalopoda,oegopsida,lycoteuthidae,lycoteuthis,lycoteuthis lorigera,cephalopods,genus,339
mollusca,cephalopoda,oegopsida,lycoteuthidae,lycoteuthis,lycoteuthis springeri,cephalopods,genus,340
mollusca,cephalopoda,octopoda,octopodidae,macrotritopus,macrotritopus defilippi,cephalopods,genus,341
mollusca,cephalopoda,oegopsida,magnapinnidae,magnapinna,magnapinna atlantica,cephalopods,genus,342
mollusca,cephalopoda,oegopsida,magnapinnidae,magnapinna,magnapinna pacifica,cephalopods,genus,343
mollusca,cephalopoda,oegopsida,magnapinnidae,magnapinna,magnapinna talismani,cephalopods,genus,344
mollusca,cephalopoda,oegopsida,ommastrephidae,martialia,martialia hyadesi,cephalopods,species,345
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis agassizii,cephalopods,genus,346
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis dentata,cephalopods,genus,347
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis flammea,cephalopods,genus,348
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis glaukopis,cephalopods,genus,349
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis grimaldii,cephalopods,genus,350
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis magna,cephalopods,genus,351
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis psychrophila,cephalopods,genus,352
mollusca,cephalopoda,oegopsida,mastigoteuthidae,mastigoteuthis,mastigoteuthis schmidti,cephalopods,genus,353
mollusca,cephalopoda,octopoda,megaleledonidae,megaleledone,megaleledone setebos,cephalopods,species,354
mollusca,cephalopoda,oegopsida,cranchiidae,megalocranchia,megalocranchia fisheri,cephalopods,genus,355
mollusca,cephalopoda,oegopsida,cranchiidae,megalocranchia,megalocranchia maxima,cephalopods,genus,356
mollusca,cephalopoda,oegopsida,cranchiidae,megalocranchia,megalocranchia oceanica,cephalopods,genus,357
mollusca,cephalopoda,oegopsida,cranchiidae,mesonychoteuthis,mesonychoteuthis hamiltoni,cephalopods,species,358
mollusca,cephalopoda,sepiida,sepiidae,metasepia,metasepia pfefferi,cephalopods,genus,359
mollusca,cephalopoda,sepiida,sepiidae,metasepia,metasepia tullbergi,cephalopods,genus,360
mollusca,cephalopoda,octopoda,megaleledonidae,microeledone,microeledone mangoldi,cephalopods,species,361
mollusca,cephalopoda,oegopsida,onychoteuthidae,moroteuthopsis,moroteuthopsis ingens,cephalopods,genus,362
mollusca,cephalopoda,oegopsida,onychoteuthidae,moroteuthopsis,moroteuthopsis longimana,cephalopods,genus,363
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus abruptus,cephalopods,species,364
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus berryi,cephalopods,species,365
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus bizikovi,cephalopods,species,366
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus canthylus,cephalopods,species,367
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus clyderoperi,cephalopods,species,368
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus eureka,cephalopods,species,369
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus hokkaidensis,cephalopods,species,370
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus januarii,cephalopods,species,371
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus johnsonianus,cephalopods,species,372
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus karubar,cephalopods,species,373
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus leioderma,cephalopods,species,374
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus levis,cephalopods,species,375
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus longibrachus,cephalopods,species,376
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus oregonae,cephalopods,species,377
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus oregonensis,cephalopods,species,378
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus profundorum,cephalopods,species,379
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus pseudonymus,cephalopods,species,380
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus rigbyae,cephalopods,species,381
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus robustus,cephalopods,species,382
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus sibiricus,cephalopods,species,383
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus tangaroa,cephalopods,species,384
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus tegginmathae,cephalopods,species,385
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus thielei,cephalopods,species,386
mollusca,cephalopoda,octopoda,enteroctopodidae,muusoctopus,muusoctopus yaquinae,cephalopods,species,387
mollusca,cephalopoda,oegopsida,neoteuthidae,narrowteuthis,narrowteuthis nesisi,cephalopods,species,388
mollusca,cephalopoda,nautilida,nautilidae,nautilus,nautilus belauensis,cephalopods,species,389
mollusca,cephalopoda,nautilida,nautilidae,nautilus,nautilus macromphalus,cephalopods,species,390
mollusca,cephalopoda,nautilida,nautilidae,nautilus,nautilus pompilius,cephalopods,species,391
mollusca,cephalopoda,sepiida,sepiolidae,nectoteuthis,nectoteuthis pourtalesi,cephalopods,genus,392
mollusca,cephalopoda,oegopsida,lycoteuthidae,nematolampas,nematolampas regalis,cephalopods,genus,393
mollusca,cephalopoda,oegopsida,lycoteuthidae,nematolampas,nematolampas venezuelensis,cephalopods,genus,394
mollusca,cephalopoda,sepiida,sepiolidae,neorossia,neorossia caroli,cephalopods,genus,395
mollusca,cephalopoda,sepiida,sepiolidae,neorossia,neorossia leptodons,cephalopods,genus,396
mollusca,cephalopoda,oegopsida,neoteuthidae,neoteuthis,neoteuthis thielei,cephalopods,species,397
mollusca,cephalopoda,oegopsida,onychoteuthidae,notonykia,notonykia africanae,cephalopods,genus,398
mollusca,cephalopoda,oegopsida,onychoteuthidae,notonykia,notonykia nesisi,cephalopods,genus,399
mollusca,cephalopoda,oegopsida,neoteuthidae,nototeuthis,nototeuthis dimegacotyle,cephalopods,species,400
mollusca,cephalopoda,oegopsida,ommastrephidae,nototodarus,nototodarus gouldi,cephalopods,genus,401
mollusca,cephalopoda,oegopsida,ommastrephidae,nototodarus,nototodarus hawaiiensis,cephalopods,species,402
mollusca,cephalopoda,oegopsida,ommastrephidae,nototodarus,nototodarus philippinensis,cephalopods,genus,403
mollusca,cephalopoda,oegopsida,ommastrephidae,nototodarus,nototodarus sloanii,cephalopods,genus,404
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis danae,cephalopods,genus,405
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis deletron,cephalopods,genus,406
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis indica,cephalopods,genus,407
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis megaptera,cephalopods,genus,408
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis nielseni,cephalopods,genus,409
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis rugosa,cephalopods,genus,410
mollusca,cephalopoda,oegopsida,octopoteuthidae,octopoteuthis,octopoteuthis sicula,cephalopods,genus,411
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus alecto,cephalopods,genus,412
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus americanus,cephalopods,genus,413
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus argus,cephalopods,genus,414
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus australis,cephalopods,genus,415
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus balboai,cephalopods,genus,416
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus berenice,cephalopods,genus,417
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus berrima,cephalopods,genus,418
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus bimaculatus,cephalopods,species,419
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus bimaculoides,cephalopods,species,420
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus bocki,cephalopods,genus,421
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus briareus,cephalopods,genus,422
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus bulbus,cephalopods,genus,423
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus burryi,cephalopods,genus,424
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus californicus,cephalopods,genus,425
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus chierchiae,cephalopods,genus,426
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus conispadiceus,cephalopods,genus,427
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus cyanea,cephalopods,genus,428
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus diminutus,cephalopods,genus,429
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus favonius,cephalopods,genus,430
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus filosus,cephalopods,genus,431
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus fitchi,cephalopods,genus,432
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus gardineri,cephalopods,genus,433
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus gorgonus,cephalopods,genus,434
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus harpedon,cephalopods,genus,435
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus hattai,cephalopods,genus,436
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus hawaiiensis,cephalopods,genus,437
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus hongkongensis,cephalopods,genus,438
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus hubbsorum,cephalopods,species,439
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus humilis,cephalopods,genus,440
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus hummelincki,cephalopods,species,441
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus huttoni,cephalopods,genus,442
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus incella,cephalopods,genus,443
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus insularis,cephalopods,species,444
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus jeraldi,cephalopods,genus,445
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus jollyorum,cephalopods,genus,446
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus joubini,cephalopods,genus,447
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus kaharoa,cephalopods,genus,448
mollusca,cephalopoda,octopoda,octopodidae,octopus,octopus kapalae,cephalopods,genus,449
