rank,name,id,species,db
class,chondrichthyes,7777,trygonoptera personata,ncbi
genus,trygonoptera,443772,trygonoptera personata,ncbi
species,trygonoptera personata,495888,trygonoptera personata,ncbi
kingdom,metazoa,33208,trygonoptera ovalis,ncbi
phylum,chordata,7711,trygonoptera ovalis,ncbi
class,urolophidae,7777,trygonoptera ovalis,ncbi
class,chondrichthyes,7777,trygonoptera ovalis,ncbi
genus,trygonoptera,443772,trygonoptera ovalis,ncbi
species,trygonoptera ovalis,495887,trygonoptera ovalis,ncbi
kingdom,metazoa,33208,trygonoptera mucosa,ncbi
phylum,chordata,7711,trygonoptera mucosa,ncbi
class,urolophidae,7777,trygonoptera mucosa,ncbi
class,chondrichthyes,7777,trygonoptera mucosa,ncbi
genus,trygonoptera,443772,trygonoptera mucosa,ncbi
species,trygonoptera mucosa,495886,trygonoptera mucosa,ncbi
kingdom,metazoa,33208,trygonoptera testacea,ncbi
phylum,chordata,7711,trygonoptera testacea,ncbi
class,urolophidae,7777,trygonoptera testacea,ncbi
class,chondrichthyes,7777,trygonoptera testacea,ncbi
genus,trygonoptera,443772,trygonoptera testacea,ncbi
species,trygonoptera testacea,443765,trygonoptera testacea,ncbi
kingdom,metazoa,33208,urolophus piperatus,ncbi
phylum,chordata,7711,urolophus piperatus,ncbi
class,urolophidae,7777,urolophus piperatus,ncbi
class,chondrichthyes,7777,urolophus piperatus,ncbi
genus,urolophus,40663,urolophus piperatus,ncbi
species,urolophus piperatus,2010876,urolophus piperatus,ncbi
kingdom,metazoa,33208,urolophus gigas,ncbi
phylum,chordata,7711,urolophus gigas,ncbi
class,urolophidae,7777,urolophus gigas,ncbi
class,chondrichthyes,7777,urolophus gigas,ncbi
genus,urolophus,40663,urolophus gigas,ncbi
species,urolophus gigas,1868207,urolophus gigas,ncbi
kingdom,metazoa,33208,urolophus maculatus,ncbi
phylum,chordata,7711,urolophus maculatus,ncbi
class,urolophidae,7777,urolophus maculatus,ncbi
class,chondrichthyes,7777,urolophus maculatus,ncbi
genus,urolophus,40663,urolophus maculatus,ncbi
species,urolophus maculatus,1213718,urolophus maculatus,ncbi
kingdom,metazoa,33208,urolophus lobatus,ncbi
phylum,chordata,7711,urolophus lobatus,ncbi
class,urolophidae,7777,urolophus lobatus,ncbi
class,chondrichthyes,7777,urolophus lobatus,ncbi
genus,urolophus,40663,urolophus lobatus,ncbi
species,urolophus lobatus,495891,urolophus lobatus,ncbi
kingdom,metazoa,33208,urolophus viridis,ncbi
phylum,chordata,7711,urolophus viridis,ncbi
class,urolophidae,7777,urolophus viridis,ncbi
class,chondrichthyes,7777,urolophus viridis,ncbi
genus,urolophus,40663,urolophus viridis,ncbi
species,urolophus viridis,443771,urolophus viridis,ncbi
kingdom,metazoa,33208,urolophus sufflavus,ncbi
phylum,chordata,7711,urolophus sufflavus,ncbi
class,urolophidae,7777,urolophus sufflavus,ncbi
class,chondrichthyes,7777,urolophus sufflavus,ncbi
genus,urolophus,40663,urolophus sufflavus,ncbi
species,urolophus sufflavus,443770,urolophus sufflavus,ncbi
kingdom,metazoa,33208,urolophus kapalensis,ncbi
phylum,chordata,7711,urolophus kapalensis,ncbi
class,urolophidae,7777,urolophus kapalensis,ncbi
class,chondrichthyes,7777,urolophus kapalensis,ncbi
genus,urolophus,40663,urolophus kapalensis,ncbi
species,urolophus kapalensis,443769,urolophus kapalensis,ncbi
kingdom,metazoa,33208,urolophus flavomosaicus,ncbi
phylum,chordata,7711,urolophus flavomosaicus,ncbi
class,urolophidae,7777,urolophus flavomosaicus,ncbi
class,chondrichthyes,7777,urolophus flavomosaicus,ncbi
genus,urolophus,40663,urolophus flavomosaicus,ncbi
species,urolophus flavomosaicus,443768,urolophus flavomosaicus,ncbi
kingdom,metazoa,33208,urolophus expansus,ncbi
phylum,chordata,7711,urolophus expansus,ncbi
class,urolophidae,7777,urolophus expansus,ncbi
class,chondrichthyes,7777,urolophus expansus,ncbi
genus,urolophus,40663,urolophus expansus,ncbi
species,urolophus expansus,443767,urolophus expansus,ncbi
kingdom,metazoa,33208,urolophus bucculentus,ncbi
phylum,chordata,7711,urolophus bucculentus,ncbi
class,urolophidae,7777,urolophus bucculentus,ncbi
class,chondrichthyes,7777,urolophus bucculentus,ncbi
genus,urolophus,40663,urolophus bucculentus,ncbi
species,urolophus bucculentus,443766,urolophus bucculentus,ncbi
kingdom,metazoa,33208,urolophus paucimaculatus,ncbi
phylum,chordata,7711,urolophus paucimaculatus,ncbi
class,urolophidae,7777,urolophus paucimaculatus,ncbi
class,chondrichthyes,7777,urolophus paucimaculatus,ncbi
genus,urolophus,40663,urolophus paucimaculatus,ncbi
species,urolophus paucimaculatus,334994,urolophus paucimaculatus,ncbi
kingdom,metazoa,33208,urolophus cruciatus,ncbi
phylum,chordata,7711,urolophus cruciatus,ncbi
class,urolophidae,7777,urolophus cruciatus,ncbi
class,chondrichthyes,7777,urolophus cruciatus,ncbi
genus,urolophus,40663,urolophus cruciatus,ncbi
species,urolophus cruciatus,334993,urolophus cruciatus,ncbi
kingdom,metazoa,33208,urolophus westraliensis,ncbi
phylum,chordata,7711,urolophus westraliensis,ncbi
class,urolophidae,7777,urolophus westraliensis,ncbi
class,chondrichthyes,7777,urolophus westraliensis,ncbi
genus,urolophus,40663,urolophus westraliensis,ncbi
species,urolophus westraliensis,334992,urolophus westraliensis,ncbi
kingdom,metazoa,33208,urolophus aurantiacus,ncbi
phylum,chordata,7711,urolophus aurantiacus,ncbi
class,urolophidae,7777,urolophus aurantiacus,ncbi
class,chondrichthyes,7777,urolophus aurantiacus,ncbi
genus,urolophus,40663,urolophus aurantiacus,ncbi
species,urolophus aurantiacus,195339,urolophus aurantiacus,ncbi
kingdom,metazoa,33208,urolophus halleri,ncbi
phylum,chordata,7711,urolophus halleri,ncbi
class,urolophidae,7777,urolophus halleri,ncbi
class,chondrichthyes,7777,urolophus halleri,ncbi
genus,urolophus,40663,urolophus halleri,ncbi
species,urolophus halleri,86675,urolophus halleri,ncbi
kingdom,metazoa,33208,rhinoptera cf. javanica foai395-09,ncbi
phylum,chordata,7711,rhinoptera cf. javanica foai395-09,ncbi
class,rhinopterinae,7777,rhinoptera cf. javanica foai395-09,ncbi
class,chondrichthyes,7777,rhinoptera cf. javanica foai395-09,ncbi
genus,rhinoptera,86374,rhinoptera cf. javanica foai395-09,ncbi
species,rhinoptera cf. javanica foai395-09,2579656,rhinoptera cf. javanica foai395-09,ncbi
kingdom,metazoa,33208,rhinoptera cf. javanica foai389-09,ncbi
phylum,chordata,7711,rhinoptera cf. javanica foai389-09,ncbi
class,rhinopterinae,7777,rhinoptera cf. javanica foai389-09,ncbi
class,chondrichthyes,7777,rhinoptera cf. javanica foai389-09,ncbi
genus,rhinoptera,86374,rhinoptera cf. javanica foai389-09,ncbi
species,rhinoptera cf. javanica foai389-09,2579655,rhinoptera cf. javanica foai389-09,ncbi
kingdom,metazoa,33208,rhinoptera marginata,ncbi
phylum,chordata,7711,rhinoptera marginata,ncbi
class,rhinopterinae,7777,rhinoptera marginata,ncbi
class,chondrichthyes,7777,rhinoptera marginata,ncbi
genus,rhinoptera,86374,rhinoptera marginata,ncbi
species,rhinoptera marginata,1981662,rhinoptera marginata,ncbi
kingdom,metazoa,33208,rhinoptera cf. steindachneri gjpn-2012,ncbi
phylum,chordata,7711,rhinoptera cf. steindachneri gjpn-2012,ncbi
class,rhinopterinae,7777,rhinoptera cf. steindachneri gjpn-2012,ncbi
class,chondrichthyes,7777,rhinoptera cf. steindachneri gjpn-2012,ncbi
genus,rhinoptera,86374,rhinoptera cf. steindachneri gjpn-2012,ncbi
species,rhinoptera cf. steindachneri gjpn-2012,1214740,rhinoptera cf. steindachneri gjpn-2012,ncbi
kingdom,metazoa,33208,rhinoptera cf. bonasus gjpn-2012,ncbi
phylum,chordata,7711,rhinoptera cf. bonasus gjpn-2012,ncbi
class,rhinopterinae,7777,rhinoptera cf. bonasus gjpn-2012,ncbi
class,chondrichthyes,7777,rhinoptera cf. bonasus gjpn-2012,ncbi
genus,rhinoptera,86374,rhinoptera cf. bonasus gjpn-2012,ncbi
species,rhinoptera cf. bonasus gjpn-2012,1214739,rhinoptera cf. bonasus gjpn-2012,ncbi
kingdom,metazoa,33208,rhinoptera jayakari,ncbi
phylum,chordata,7711,rhinoptera jayakari,ncbi
class,rhinopterinae,7777,rhinoptera jayakari,ncbi
class,chondrichthyes,7777,rhinoptera jayakari,ncbi
genus,rhinoptera,86374,rhinoptera jayakari,ncbi
species,rhinoptera jayakari,1213708,rhinoptera jayakari,ncbi
kingdom,metazoa,33208,rhinoptera brasiliensis,ncbi
phylum,chordata,7711,rhinoptera brasiliensis,ncbi
class,rhinopterinae,7777,rhinoptera brasiliensis,ncbi
class,chondrichthyes,7777,rhinoptera brasiliensis,ncbi
genus,rhinoptera,86374,rhinoptera brasiliensis,ncbi
species,rhinoptera brasiliensis,1206156,rhinoptera brasiliensis,ncbi
kingdom,metazoa,33208,rhinoptera neglecta,ncbi
phylum,chordata,7711,rhinoptera neglecta,ncbi
class,rhinopterinae,7777,rhinoptera neglecta,ncbi
class,chondrichthyes,7777,rhinoptera neglecta,ncbi
genus,rhinoptera,86374,rhinoptera neglecta,ncbi
species,rhinoptera neglecta,334991,rhinoptera neglecta,ncbi
kingdom,metazoa,33208,rhinoptera javanica,ncbi
phylum,chordata,7711,rhinoptera javanica,ncbi
class,rhinopterinae,7777,rhinoptera javanica,ncbi
class,chondrichthyes,7777,rhinoptera javanica,ncbi
genus,rhinoptera,86374,rhinoptera javanica,ncbi
species,rhinoptera javanica,195332,rhinoptera javanica,ncbi
kingdom,metazoa,33208,rhinoptera bonasus,ncbi
phylum,chordata,7711,rhinoptera bonasus,ncbi
class,rhinopterinae,7777,rhinoptera bonasus,ncbi
class,chondrichthyes,7777,rhinoptera bonasus,ncbi
genus,rhinoptera,86374,rhinoptera bonasus,ncbi
species,rhinoptera bonasus,118255,rhinoptera bonasus,ncbi
kingdom,metazoa,33208,rhinoptera steindachneri,ncbi
phylum,chordata,7711,rhinoptera steindachneri,ncbi
class,rhinopterinae,7777,rhinoptera steindachneri,ncbi
class,chondrichthyes,7777,rhinoptera steindachneri,ncbi
genus,rhinoptera,86374,rhinoptera steindachneri,ncbi
species,rhinoptera steindachneri,86375,rhinoptera steindachneri,ncbi
kingdom,metazoa,33208,mobula birostris,ncbi
phylum,chordata,7711,mobula birostris,ncbi
class,mobulinae,7777,mobula birostris,ncbi
class,chondrichthyes,7777,mobula birostris,ncbi
genus,mobula,86365,mobula birostris,ncbi
species,mobula birostris,1983395,mobula birostris,ncbi
kingdom,metazoa,33208,mobula alfredi,ncbi
phylum,chordata,7711,mobula alfredi,ncbi
class,mobulinae,7777,mobula alfredi,ncbi
class,chondrichthyes,7777,mobula alfredi,ncbi
genus,mobula,86365,mobula alfredi,ncbi
species,mobula alfredi,1983394,mobula alfredi,ncbi
kingdom,metazoa,33208,mobula cf. birostris sha-2016,ncbi
phylum,chordata,7711,mobula cf. birostris sha-2016,ncbi
class,mobulinae,7777,mobula cf. birostris sha-2016,ncbi
class,chondrichthyes,7777,mobula cf. birostris sha-2016,ncbi
genus,mobula,86365,mobula cf. birostris sha-2016,ncbi
species,mobula cf. birostris sha-2016,1904277,mobula cf. birostris sha-2016,ncbi
kingdom,metazoa,33208,mobula rochebrunei,ncbi
phylum,chordata,7711,mobula rochebrunei,ncbi
class,mobulinae,7777,mobula rochebrunei,ncbi
class,chondrichthyes,7777,mobula rochebrunei,ncbi
genus,mobula,86365,mobula rochebrunei,ncbi
species,mobula rochebrunei,1579278,mobula rochebrunei,ncbi
kingdom,metazoa,33208,mobula mobular,ncbi
phylum,chordata,7711,mobula mobular,ncbi
class,mobulinae,7777,mobula mobular,ncbi
class,chondrichthyes,7777,mobula mobular,ncbi
genus,mobula,86365,mobula mobular,ncbi
species,mobula mobular,1579277,mobula mobular,ncbi
kingdom,metazoa,33208,mobula eregoodootenkee,ncbi
phylum,chordata,7711,mobula eregoodootenkee,ncbi
class,mobulinae,7777,mobula eregoodootenkee,ncbi
class,chondrichthyes,7777,mobula eregoodootenkee,ncbi
genus,mobula,86365,mobula eregoodootenkee,ncbi
species,mobula eregoodootenkee,1579276,mobula eregoodootenkee,ncbi
kingdom,metazoa,33208,mobula alfredi x mobula birostris,ncbi
phylum,chordata,7711,mobula alfredi x mobula birostris,ncbi
class,mobulinae,7777,mobula alfredi x mobula birostris,ncbi
class,chondrichthyes,7777,mobula alfredi x mobula birostris,ncbi
genus,mobula,86365,mobula alfredi x mobula birostris,ncbi
species,mobula alfredi x mobula birostris,1495228,mobula alfredi x mobula birostris,ncbi
kingdom,metazoa,33208,mobula munkiana,ncbi
phylum,chordata,7711,mobula munkiana,ncbi
class,mobulinae,7777,mobula munkiana,ncbi
class,chondrichthyes,7777,mobula munkiana,ncbi
genus,mobula,86365,mobula munkiana,ncbi
species,mobula munkiana,1213694,mobula munkiana,ncbi
kingdom,metazoa,33208,mobula hypostoma,ncbi
phylum,chordata,7711,mobula hypostoma,ncbi
class,mobulinae,7777,mobula hypostoma,ncbi
class,chondrichthyes,7777,mobula hypostoma,ncbi
genus,mobula,86365,mobula hypostoma,ncbi
species,mobula hypostoma,723540,mobula hypostoma,ncbi
kingdom,metazoa,33208,mobula kuhlii,ncbi
phylum,chordata,7711,mobula kuhlii,ncbi
class,mobulinae,7777,mobula kuhlii,ncbi
class,chondrichthyes,7777,mobula kuhlii,ncbi
genus,mobula,86365,mobula kuhlii,ncbi
species,mobula kuhlii,496077,mobula kuhlii,ncbi
kingdom,metazoa,33208,mobula tarapacana,ncbi
phylum,chordata,7711,mobula tarapacana,ncbi
class,mobulinae,7777,mobula tarapacana,ncbi
class,chondrichthyes,7777,mobula tarapacana,ncbi
genus,mobula,86365,mobula tarapacana,ncbi
species,mobula tarapacana,495869,mobula tarapacana,ncbi
kingdom,metazoa,33208,mobula japanica,ncbi
phylum,chordata,7711,mobula japanica,ncbi
class,mobulinae,7777,mobula japanica,ncbi
class,chondrichthyes,7777,mobula japanica,ncbi
genus,mobula,86365,mobula japanica,ncbi
species,mobula japanica,495868,mobula japanica,ncbi
kingdom,metazoa,33208,mobula formosana,ncbi
phylum,chordata,7711,mobula formosana,ncbi
class,mobulinae,7777,mobula formosana,ncbi
class,chondrichthyes,7777,mobula formosana,ncbi
genus,mobula,86365,mobula formosana,ncbi
species,mobula formosana,195312,mobula formosana,ncbi
kingdom,metazoa,33208,mobula thurstoni,ncbi
phylum,chordata,7711,mobula thurstoni,ncbi
class,mobulinae,7777,mobula thurstoni,ncbi
class,chondrichthyes,7777,mobula thurstoni,ncbi
genus,mobula,86365,mobula thurstoni,ncbi
species,mobula thurstoni,86366,mobula thurstoni,ncbi
kingdom,metazoa,33208,aetomylaeus cf. milvus foai387-09,ncbi
phylum,chordata,7711,aetomylaeus cf. milvus foai387-09,ncbi
class,myliobatinae,7777,aetomylaeus cf. milvus foai387-09,ncbi
class,chondrichthyes,7777,aetomylaeus cf. milvus foai387-09,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. milvus foai387-09,ncbi
species,aetomylaeus cf. milvus foai387-09,2578710,aetomylaeus cf. milvus foai387-09,ncbi
kingdom,metazoa,33208,aetomylaeus cf. milvus foai386-09,ncbi
phylum,chordata,7711,aetomylaeus cf. milvus foai386-09,ncbi
class,myliobatinae,7777,aetomylaeus cf. milvus foai386-09,ncbi
class,chondrichthyes,7777,aetomylaeus cf. milvus foai386-09,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. milvus foai386-09,ncbi
species,aetomylaeus cf. milvus foai386-09,2578709,aetomylaeus cf. milvus foai386-09,ncbi
kingdom,metazoa,33208,aetomylaeus cf. milvus foai377-09,ncbi
phylum,chordata,7711,aetomylaeus cf. milvus foai377-09,ncbi
class,myliobatinae,7777,aetomylaeus cf. milvus foai377-09,ncbi
class,chondrichthyes,7777,aetomylaeus cf. milvus foai377-09,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. milvus foai377-09,ncbi
species,aetomylaeus cf. milvus foai377-09,2578708,aetomylaeus cf. milvus foai377-09,ncbi
kingdom,metazoa,33208,aetomylaeus cf. milvus ees-2018,ncbi
phylum,chordata,7711,aetomylaeus cf. milvus ees-2018,ncbi
class,myliobatinae,7777,aetomylaeus cf. milvus ees-2018,ncbi
class,chondrichthyes,7777,aetomylaeus cf. milvus ees-2018,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. milvus ees-2018,ncbi
species,aetomylaeus cf. milvus ees-2018,2204212,aetomylaeus cf. milvus ees-2018,ncbi
kingdom,metazoa,33208,aetomylaeus bovinus,ncbi
phylum,chordata,7711,aetomylaeus bovinus,ncbi
class,myliobatinae,7777,aetomylaeus bovinus,ncbi
class,chondrichthyes,7777,aetomylaeus bovinus,ncbi
genus,aetomylaeus,115856,aetomylaeus bovinus,ncbi
species,aetomylaeus bovinus,1820958,aetomylaeus bovinus,ncbi
kingdom,metazoa,33208,aetomylaeus cf. milvus bold:aad6882,ncbi
phylum,chordata,7711,aetomylaeus cf. milvus bold:aad6882,ncbi
class,myliobatinae,7777,aetomylaeus cf. milvus bold:aad6882,ncbi
class,chondrichthyes,7777,aetomylaeus cf. milvus bold:aad6882,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. milvus bold:aad6882,ncbi
species,aetomylaeus cf. milvus bold:aad6882,1674314,aetomylaeus cf. milvus bold:aad6882,ncbi
kingdom,metazoa,33208,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
phylum,chordata,7711,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
class,myliobatinae,7777,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
class,chondrichthyes,7777,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
species,aetomylaeus cf. nichofii 2 gjpn-2012,1214638,aetomylaeus cf. nichofii 2 gjpn-2012,ncbi
kingdom,metazoa,33208,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
phylum,chordata,7711,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
class,myliobatinae,7777,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
class,chondrichthyes,7777,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
genus,aetomylaeus,115856,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
species,aetomylaeus cf. nichofii 1 gjpn-2012,1214637,aetomylaeus cf. nichofii 1 gjpn-2012,ncbi
kingdom,metazoa,33208,aetomylaeus milvus,ncbi
phylum,chordata,7711,aetomylaeus milvus,ncbi
class,myliobatinae,7777,aetomylaeus milvus,ncbi
class,chondrichthyes,7777,aetomylaeus milvus,ncbi
genus,aetomylaeus,115856,aetomylaeus milvus,ncbi
species,aetomylaeus milvus,1213661,aetomylaeus milvus,ncbi
kingdom,metazoa,33208,aetomylaeus vespertilio,ncbi
phylum,chordata,7711,aetomylaeus vespertilio,ncbi
class,myliobatinae,7777,aetomylaeus vespertilio,ncbi
class,chondrichthyes,7777,aetomylaeus vespertilio,ncbi
genus,aetomylaeus,115856,aetomylaeus vespertilio,ncbi
species,aetomylaeus vespertilio,495822,aetomylaeus vespertilio,ncbi
kingdom,metazoa,33208,aetomylaeus nichofii,ncbi
phylum,chordata,7711,aetomylaeus nichofii,ncbi
class,myliobatinae,7777,aetomylaeus nichofii,ncbi
class,chondrichthyes,7777,aetomylaeus nichofii,ncbi
genus,aetomylaeus,115856,aetomylaeus nichofii,ncbi
species,aetomylaeus nichofii,495821,aetomylaeus nichofii,ncbi
kingdom,metazoa,33208,aetomylaeus maculatus,ncbi
phylum,chordata,7711,aetomylaeus maculatus,ncbi
class,myliobatinae,7777,aetomylaeus maculatus,ncbi
class,chondrichthyes,7777,aetomylaeus maculatus,ncbi
genus,aetomylaeus,115856,aetomylaeus maculatus,ncbi
species,aetomylaeus maculatus,334990,aetomylaeus maculatus,ncbi
kingdom,metazoa,33208,pteromylaeus,ncbi
phylum,chordata,7711,pteromylaeus,ncbi
class,myliobatinae,7777,pteromylaeus,ncbi
class,chondrichthyes,7777,pteromylaeus,ncbi
genus,pteromylaeus,115855,pteromylaeus,ncbi
kingdom,metazoa,33208,aetobatus cf. ocellatus foai397-09,ncbi
phylum,chordata,7711,aetobatus cf. ocellatus foai397-09,ncbi
class,myliobatinae,7777,aetobatus cf. ocellatus foai397-09,ncbi
class,chondrichthyes,7777,aetobatus cf. ocellatus foai397-09,ncbi
genus,aetobatus,87139,aetobatus cf. ocellatus foai397-09,ncbi
species,aetobatus cf. ocellatus foai397-09,2578707,aetobatus cf. ocellatus foai397-09,ncbi
kingdom,metazoa,33208,aetobatus narutobiei,ncbi
phylum,chordata,7711,aetobatus narutobiei,ncbi
class,myliobatinae,7777,aetobatus narutobiei,ncbi
class,chondrichthyes,7777,aetobatus narutobiei,ncbi
genus,aetobatus,87139,aetobatus narutobiei,ncbi
species,aetobatus narutobiei,1640655,aetobatus narutobiei,ncbi
kingdom,metazoa,33208,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
phylum,chordata,7711,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
class,myliobatinae,7777,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
class,chondrichthyes,7777,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
genus,aetobatus,87139,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
species,aetobatus cf. ocellatus 2 gjpn-2012,1214635,aetobatus cf. ocellatus 2 gjpn-2012,ncbi
kingdom,metazoa,33208,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
phylum,chordata,7711,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
class,myliobatinae,7777,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
class,chondrichthyes,7777,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
genus,aetobatus,87139,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
species,aetobatus cf. ocellatus 1 gjpn-2012,1214634,aetobatus cf. ocellatus 1 gjpn-2012,ncbi
kingdom,metazoa,33208,aetobatus laticeps,ncbi
phylum,chordata,7711,aetobatus laticeps,ncbi
class,myliobatinae,7777,aetobatus laticeps,ncbi
class,chondrichthyes,7777,aetobatus laticeps,ncbi
genus,aetobatus,87139,aetobatus laticeps,ncbi
species,aetobatus laticeps,1213660,aetobatus laticeps,ncbi
kingdom,metazoa,33208,aetobatus ocellatus,ncbi
phylum,chordata,7711,aetobatus ocellatus,ncbi
class,myliobatinae,7777,aetobatus ocellatus,ncbi
